用户ID,cluster_name
U00024228,低价值_抗氧化+清爽_低活跃低频中消费
U00024260,低价值_抗氧化+清爽_低活跃低频中消费
U00024363,低价值_抗氧化+清爽_低活跃低频中消费
U00024532,低价值_抗氧化+清爽_低活跃低频中消费
U00024553,低价值_抗氧化+清爽_低活跃低频中消费
U00024616,低价值_抗氧化+清爽_低活跃低频中消费
U00024686,低价值_抗氧化+清爽_低活跃低频中消费
U00025041,低价值_抗氧化+清爽_低活跃低频中消费
U00025095,低价值_抗氧化+清爽_低活跃低频中消费
U00025144,低价值_抗氧化+清爽_低活跃低频中消费
U00025259,低价值_抗氧化+清爽_低活跃低频中消费
U00025326,低价值_抗氧化+清爽_低活跃低频中消费
U00025444,低价值_抗氧化+清爽_低活跃低频中消费
U00025602,低价值_抗氧化+清爽_低活跃低频中消费
U00025831,低价值_抗氧化+清爽_低活跃低频中消费
U00025943,低价值_抗氧化+清爽_低活跃低频中消费
U00026249,低价值_抗氧化+清爽_低活跃低频中消费
U00026259,低价值_抗氧化+清爽_低活跃低频中消费
U00026483,低价值_抗氧化+清爽_低活跃低频中消费
U00026694,低价值_抗氧化+清爽_低活跃低频中消费
U00026787,低价值_抗氧化+清爽_低活跃低频中消费
U00026800,低价值_抗氧化+清爽_低活跃低频中消费
U00027338,低价值_抗氧化+清爽_低活跃低频中消费
U00027351,低价值_抗氧化+清爽_低活跃低频中消费
U00027797,低价值_抗氧化+清爽_低活跃低频中消费
U00027865,低价值_抗氧化+清爽_低活跃低频中消费
U00027974,低价值_抗氧化+清爽_低活跃低频中消费
U00028376,低价值_抗氧化+清爽_低活跃低频中消费
U00028568,低价值_抗氧化+清爽_低活跃低频中消费
U00028802,低价值_抗氧化+清爽_低活跃低频中消费
U00029277,低价值_抗氧化+清爽_低活跃低频中消费
U00029585,低价值_抗氧化+清爽_低活跃低频中消费
U00029855,低价值_抗氧化+清爽_低活跃低频中消费
U00030275,低价值_抗氧化+清爽_低活跃低频中消费
U00030503,低价值_抗氧化+清爽_低活跃低频中消费
U00030539,低价值_抗氧化+清爽_低活跃低频中消费
U00030571,低价值_抗氧化+清爽_低活跃低频中消费
U00030589,低价值_抗氧化+清爽_低活跃低频中消费
U00030634,低价值_抗氧化+清爽_低活跃低频中消费
U00031235,低价值_抗氧化+清爽_低活跃低频中消费
U00031351,低价值_抗氧化+清爽_低活跃低频中消费
U00031537,低价值_抗氧化+清爽_低活跃低频中消费
U00031999,低价值_抗氧化+清爽_低活跃低频中消费
U00032016,低价值_抗氧化+清爽_低活跃低频中消费
U00032194,低价值_抗氧化+清爽_低活跃低频中消费
U00032600,低价值_抗氧化+清爽_低活跃低频中消费
U00033022,低价值_抗氧化+清爽_低活跃低频中消费
U00033626,低价值_抗氧化+清爽_低活跃低频中消费
U00034287,低价值_抗氧化+清爽_低活跃低频中消费
U00034566,低价值_抗氧化+清爽_低活跃低频中消费
U00034640,低价值_抗氧化+清爽_低活跃低频中消费
U00034737,低价值_抗氧化+清爽_低活跃低频中消费
U00034772,低价值_抗氧化+清爽_低活跃低频中消费
U00034983,低价值_抗氧化+清爽_低活跃低频中消费
U00035405,低价值_抗氧化+清爽_低活跃低频中消费
U00035667,低价值_抗氧化+清爽_低活跃低频中消费
U00035730,低价值_抗氧化+清爽_低活跃低频中消费
U00035929,低价值_抗氧化+清爽_低活跃低频中消费
U00035934,低价值_抗氧化+清爽_低活跃低频中消费
U00036122,低价值_抗氧化+清爽_低活跃低频中消费
U00036403,低价值_抗氧化+清爽_低活跃低频中消费
U00036472,低价值_抗氧化+清爽_低活跃低频中消费
U00036517,低价值_抗氧化+清爽_低活跃低频中消费
U00036692,低价值_抗氧化+清爽_低活跃低频中消费
U00037061,低价值_抗氧化+清爽_低活跃低频中消费
U00037095,低价值_抗氧化+清爽_低活跃低频中消费
U00037245,低价值_抗氧化+清爽_低活跃低频中消费
U00037253,低价值_抗氧化+清爽_低活跃低频中消费
U00037288,低价值_抗氧化+清爽_低活跃低频中消费
U00037290,低价值_抗氧化+清爽_低活跃低频中消费
U00037495,低价值_抗氧化+清爽_低活跃低频中消费
U00037558,低价值_抗氧化+清爽_低活跃低频中消费
U00037564,低价值_抗氧化+清爽_低活跃低频中消费
U00037570,低价值_抗氧化+清爽_低活跃低频中消费
U00037698,低价值_抗氧化+清爽_低活跃低频中消费
U00038989,低价值_抗氧化+清爽_低活跃低频中消费
U00039302,低价值_抗氧化+清爽_低活跃低频中消费
U00039311,低价值_抗氧化+清爽_低活跃低频中消费
U00039496,低价值_抗氧化+清爽_低活跃低频中消费
U00039529,低价值_抗氧化+清爽_低活跃低频中消费
U00039534,低价值_抗氧化+清爽_低活跃低频中消费
U00039617,低价值_抗氧化+清爽_低活跃低频中消费
U00039665,低价值_抗氧化+清爽_低活跃低频中消费
U00039726,低价值_抗氧化+清爽_低活跃低频中消费
U00040078,低价值_抗氧化+清爽_低活跃低频中消费
U00040540,低价值_抗氧化+清爽_低活跃低频中消费
U00040959,低价值_抗氧化+清爽_低活跃低频中消费
U00041088,低价值_抗氧化+清爽_低活跃低频中消费
U00041145,低价值_抗氧化+清爽_低活跃低频中消费
U00041213,低价值_抗氧化+清爽_低活跃低频中消费
U00041504,低价值_抗氧化+清爽_低活跃低频中消费
U00041551,低价值_抗氧化+清爽_低活跃低频中消费
U00041657,低价值_抗氧化+清爽_低活跃低频中消费
U00041801,低价值_抗氧化+清爽_低活跃低频中消费
U00042023,低价值_抗氧化+清爽_低活跃低频中消费
U00042125,低价值_抗氧化+清爽_低活跃低频中消费
U00042641,低价值_抗氧化+清爽_低活跃低频中消费
U00043158,低价值_抗氧化+清爽_低活跃低频中消费
U00043229,低价值_抗氧化+清爽_低活跃低频中消费
U00043300,低价值_抗氧化+清爽_低活跃低频中消费
U00043531,低价值_抗氧化+清爽_低活跃低频中消费
U00043556,低价值_抗氧化+清爽_低活跃低频中消费
U00043667,低价值_抗氧化+清爽_低活跃低频中消费
U00043778,低价值_抗氧化+清爽_低活跃低频中消费
U00043864,低价值_抗氧化+清爽_低活跃低频中消费
U00044240,低价值_抗氧化+清爽_低活跃低频中消费
U00044305,低价值_抗氧化+清爽_低活跃低频中消费
U00044685,低价值_抗氧化+清爽_低活跃低频中消费
U00044911,低价值_抗氧化+清爽_低活跃低频中消费
U00044994,低价值_抗氧化+清爽_低活跃低频中消费
U00045074,低价值_抗氧化+清爽_低活跃低频中消费
U00045143,低价值_抗氧化+清爽_低活跃低频中消费
U00045172,低价值_抗氧化+清爽_低活跃低频中消费
U00045392,低价值_抗氧化+清爽_低活跃低频中消费
U00045602,低价值_抗氧化+清爽_低活跃低频中消费
U00045831,低价值_抗氧化+清爽_低活跃低频中消费
U00045891,低价值_抗氧化+清爽_低活跃低频中消费
U00045922,低价值_抗氧化+清爽_低活跃低频中消费
U00046123,低价值_抗氧化+清爽_低活跃低频中消费
U00046177,低价值_抗氧化+清爽_低活跃低频中消费
U00046415,低价值_抗氧化+清爽_低活跃低频中消费
U00046615,低价值_抗氧化+清爽_低活跃低频中消费
U00046681,低价值_抗氧化+清爽_低活跃低频中消费
U00046804,低价值_抗氧化+清爽_低活跃低频中消费
U00046971,低价值_抗氧化+清爽_低活跃低频中消费
U00047591,低价值_抗氧化+清爽_低活跃低频中消费
U00047616,低价值_抗氧化+清爽_低活跃低频中消费
U00047660,低价值_抗氧化+清爽_低活跃低频中消费
U00047703,低价值_抗氧化+清爽_低活跃低频中消费
U00047825,低价值_抗氧化+清爽_低活跃低频中消费
U00047936,低价值_抗氧化+清爽_低活跃低频中消费
U00048255,低价值_抗氧化+清爽_低活跃低频中消费
U00048312,低价值_抗氧化+清爽_低活跃低频中消费
U00048314,低价值_抗氧化+清爽_低活跃低频中消费
U00048320,低价值_抗氧化+清爽_低活跃低频中消费
U00048425,低价值_抗氧化+清爽_低活跃低频中消费
U00048634,低价值_抗氧化+清爽_低活跃低频中消费
U00048995,低价值_抗氧化+清爽_低活跃低频中消费
U00049257,低价值_抗氧化+清爽_低活跃低频中消费
U00049588,低价值_抗氧化+清爽_低活跃低频中消费
U00049644,低价值_抗氧化+清爽_低活跃低频中消费
U00049790,低价值_抗氧化+清爽_低活跃低频中消费
U00049853,低价值_抗氧化+清爽_低活跃低频中消费
U00049897,低价值_抗氧化+清爽_低活跃低频中消费
U00050128,低价值_抗氧化+清爽_低活跃低频中消费
U00050582,低价值_抗氧化+清爽_低活跃低频中消费
U00050664,低价值_抗氧化+清爽_低活跃低频中消费
U00051505,低价值_抗氧化+清爽_低活跃低频中消费
U00051570,低价值_抗氧化+清爽_低活跃低频中消费
U00051656,低价值_抗氧化+清爽_低活跃低频中消费
U00052085,低价值_抗氧化+清爽_低活跃低频中消费
U00052153,低价值_抗氧化+清爽_低活跃低频中消费
U00052249,低价值_抗氧化+清爽_低活跃低频中消费
U00052535,低价值_抗氧化+清爽_低活跃低频中消费
U00052574,低价值_抗氧化+清爽_低活跃低频中消费
U00052636,低价值_抗氧化+清爽_低活跃低频中消费
U00052731,低价值_抗氧化+清爽_低活跃低频中消费
U00052897,低价值_抗氧化+清爽_低活跃低频中消费
U00053104,低价值_抗氧化+清爽_低活跃低频中消费
U00053156,低价值_抗氧化+清爽_低活跃低频中消费
U00053300,低价值_抗氧化+清爽_低活跃低频中消费
U00053359,低价值_抗氧化+清爽_低活跃低频中消费
U00053794,低价值_抗氧化+清爽_低活跃低频中消费
U00053828,低价值_抗氧化+清爽_低活跃低频中消费
U00053871,低价值_抗氧化+清爽_低活跃低频中消费
U00053918,低价值_抗氧化+清爽_低活跃低频中消费
U00053943,低价值_抗氧化+清爽_低活跃低频中消费
U00053978,低价值_抗氧化+清爽_低活跃低频中消费
U00054075,低价值_抗氧化+清爽_低活跃低频中消费
U00054098,低价值_抗氧化+清爽_低活跃低频中消费
U00054191,低价值_抗氧化+清爽_低活跃低频中消费
U00054474,低价值_抗氧化+清爽_低活跃低频中消费
U00054656,低价值_抗氧化+清爽_低活跃低频中消费
U00054669,低价值_抗氧化+清爽_低活跃低频中消费
U00054671,低价值_抗氧化+清爽_低活跃低频中消费
U00054705,低价值_抗氧化+清爽_低活跃低频中消费
U00054810,低价值_抗氧化+清爽_低活跃低频中消费
U00054980,低价值_抗氧化+清爽_低活跃低频中消费
U00055108,低价值_抗氧化+清爽_低活跃低频中消费
U00055221,低价值_抗氧化+清爽_低活跃低频中消费
U00055780,低价值_抗氧化+清爽_低活跃低频中消费
U00055804,低价值_抗氧化+清爽_低活跃低频中消费
U00056128,低价值_抗氧化+清爽_低活跃低频中消费
U00056481,低价值_抗氧化+清爽_低活跃低频中消费
U00056497,低价值_抗氧化+清爽_低活跃低频中消费
U00056704,低价值_抗氧化+清爽_低活跃低频中消费
U00056840,低价值_抗氧化+清爽_低活跃低频中消费
U00056903,低价值_抗氧化+清爽_低活跃低频中消费
U00057161,低价值_抗氧化+清爽_低活跃低频中消费
U00057685,低价值_抗氧化+清爽_低活跃低频中消费
U00057750,低价值_抗氧化+清爽_低活跃低频中消费
U00057810,低价值_抗氧化+清爽_低活跃低频中消费
U00057895,低价值_抗氧化+清爽_低活跃低频中消费
U00058048,低价值_抗氧化+清爽_低活跃低频中消费
U00058052,低价值_抗氧化+清爽_低活跃低频中消费
U00058203,低价值_抗氧化+清爽_低活跃低频中消费
U00058414,低价值_抗氧化+清爽_低活跃低频中消费
U00058462,低价值_抗氧化+清爽_低活跃低频中消费
U00059304,低价值_抗氧化+清爽_低活跃低频中消费
U00059622,低价值_抗氧化+清爽_低活跃低频中消费
U00059690,低价值_抗氧化+清爽_低活跃低频中消费
U00059729,低价值_抗氧化+清爽_低活跃低频中消费
U00059965,低价值_抗氧化+清爽_低活跃低频中消费
U00060025,低价值_抗氧化+清爽_低活跃低频中消费
U00060619,低价值_抗氧化+清爽_低活跃低频中消费
U00061078,低价值_抗氧化+清爽_低活跃低频中消费
U00061404,低价值_抗氧化+清爽_低活跃低频中消费
U00061749,低价值_抗氧化+清爽_低活跃低频中消费
U00062415,低价值_抗氧化+清爽_低活跃低频中消费
U00062472,低价值_抗氧化+清爽_低活跃低频中消费
U00062535,低价值_抗氧化+清爽_低活跃低频中消费
U00063145,低价值_抗氧化+清爽_低活跃低频中消费
U00063198,低价值_抗氧化+清爽_低活跃低频中消费
U00063227,低价值_抗氧化+清爽_低活跃低频中消费
U00063247,低价值_抗氧化+清爽_低活跃低频中消费
U00063371,低价值_抗氧化+清爽_低活跃低频中消费
U00063522,低价值_抗氧化+清爽_低活跃低频中消费
U00063628,低价值_抗氧化+清爽_低活跃低频中消费
U00063746,低价值_抗氧化+清爽_低活跃低频中消费
U00063875,低价值_抗氧化+清爽_低活跃低频中消费
U00063946,低价值_抗氧化+清爽_低活跃低频中消费
U00064190,低价值_抗氧化+清爽_低活跃低频中消费
U00064231,低价值_抗氧化+清爽_低活跃低频中消费
U00064552,低价值_抗氧化+清爽_低活跃低频中消费
U00064774,低价值_抗氧化+清爽_低活跃低频中消费
U00065055,低价值_抗氧化+清爽_低活跃低频中消费
U00065523,低价值_抗氧化+清爽_低活跃低频中消费
U00065575,低价值_抗氧化+清爽_低活跃低频中消费
U00065605,低价值_抗氧化+清爽_低活跃低频中消费
U00065611,低价值_抗氧化+清爽_低活跃低频中消费
U00065748,低价值_抗氧化+清爽_低活跃低频中消费
U00066331,低价值_抗氧化+清爽_低活跃低频中消费
U00066393,低价值_抗氧化+清爽_低活跃低频中消费
U00066456,低价值_抗氧化+清爽_低活跃低频中消费
U00066483,低价值_抗氧化+清爽_低活跃低频中消费
U00066488,低价值_抗氧化+清爽_低活跃低频中消费
U00066730,低价值_抗氧化+清爽_低活跃低频中消费
U00067106,低价值_抗氧化+清爽_低活跃低频中消费
U00067373,低价值_抗氧化+清爽_低活跃低频中消费
U00067529,低价值_抗氧化+清爽_低活跃低频中消费
U00067995,低价值_抗氧化+清爽_低活跃低频中消费
U00068130,低价值_抗氧化+清爽_低活跃低频中消费
U00068215,低价值_抗氧化+清爽_低活跃低频中消费
U00068661,低价值_抗氧化+清爽_低活跃低频中消费
U00068961,低价值_抗氧化+清爽_低活跃低频中消费
U00069137,低价值_抗氧化+清爽_低活跃低频中消费
U00069148,低价值_抗氧化+清爽_低活跃低频中消费
U00069222,低价值_抗氧化+清爽_低活跃低频中消费
U00069331,低价值_抗氧化+清爽_低活跃低频中消费
U00070194,低价值_抗氧化+清爽_低活跃低频中消费
U00070313,低价值_抗氧化+清爽_低活跃低频中消费
U00070341,低价值_抗氧化+清爽_低活跃低频中消费
U00070685,低价值_抗氧化+清爽_低活跃低频中消费
U00070783,低价值_抗氧化+清爽_低活跃低频中消费
U00070852,低价值_抗氧化+清爽_低活跃低频中消费
U00071028,低价值_抗氧化+清爽_低活跃低频中消费
U00071097,低价值_抗氧化+清爽_低活跃低频中消费
U00071578,低价值_抗氧化+清爽_低活跃低频中消费
U00071611,低价值_抗氧化+清爽_低活跃低频中消费
U00071699,低价值_抗氧化+清爽_低活跃低频中消费
U00071769,低价值_抗氧化+清爽_低活跃低频中消费
U00071840,低价值_抗氧化+清爽_低活跃低频中消费
U00071964,低价值_抗氧化+清爽_低活跃低频中消费
U00072110,低价值_抗氧化+清爽_低活跃低频中消费
U00072205,低价值_抗氧化+清爽_低活跃低频中消费
U00072582,低价值_抗氧化+清爽_低活跃低频中消费
U00072761,低价值_抗氧化+清爽_低活跃低频中消费
U00073117,低价值_抗氧化+清爽_低活跃低频中消费
U00073328,低价值_抗氧化+清爽_低活跃低频中消费
U00073396,低价值_抗氧化+清爽_低活跃低频中消费
U00073691,低价值_抗氧化+清爽_低活跃低频中消费
U00073922,低价值_抗氧化+清爽_低活跃低频中消费
U00074046,低价值_抗氧化+清爽_低活跃低频中消费
U00074243,低价值_抗氧化+清爽_低活跃低频中消费
U00074589,低价值_抗氧化+清爽_低活跃低频中消费
U00074725,低价值_抗氧化+清爽_低活跃低频中消费
U00074961,低价值_抗氧化+清爽_低活跃低频中消费
U00074962,低价值_抗氧化+清爽_低活跃低频中消费
U00075012,低价值_抗氧化+清爽_低活跃低频中消费
U00075159,低价值_抗氧化+清爽_低活跃低频中消费
U00075193,低价值_抗氧化+清爽_低活跃低频中消费
U00075469,低价值_抗氧化+清爽_低活跃低频中消费
U00075681,低价值_抗氧化+清爽_低活跃低频中消费
U00076484,低价值_抗氧化+清爽_低活跃低频中消费
U00076487,低价值_抗氧化+清爽_低活跃低频中消费
U00077034,低价值_抗氧化+清爽_低活跃低频中消费
U00077392,低价值_抗氧化+清爽_低活跃低频中消费
U00077910,低价值_抗氧化+清爽_低活跃低频中消费
U00078254,低价值_抗氧化+清爽_低活跃低频中消费
U00078408,低价值_抗氧化+清爽_低活跃低频中消费
U00078482,低价值_抗氧化+清爽_低活跃低频中消费
U00078950,低价值_抗氧化+清爽_低活跃低频中消费
U00078987,低价值_抗氧化+清爽_低活跃低频中消费
U00079171,低价值_抗氧化+清爽_低活跃低频中消费
U00079283,低价值_抗氧化+清爽_低活跃低频中消费
U00079346,低价值_抗氧化+清爽_低活跃低频中消费
U00079680,低价值_抗氧化+清爽_低活跃低频中消费
U00079751,低价值_抗氧化+清爽_低活跃低频中消费
U00079762,低价值_抗氧化+清爽_低活跃低频中消费
U00080367,低价值_抗氧化+清爽_低活跃低频中消费
U00080513,低价值_抗氧化+清爽_低活跃低频中消费
U00080517,低价值_抗氧化+清爽_低活跃低频中消费
U00081360,低价值_抗氧化+清爽_低活跃低频中消费
U00081853,低价值_抗氧化+清爽_低活跃低频中消费
U00081885,低价值_抗氧化+清爽_低活跃低频中消费
U00082177,低价值_抗氧化+清爽_低活跃低频中消费
U00082242,低价值_抗氧化+清爽_低活跃低频中消费
U00082292,低价值_抗氧化+清爽_低活跃低频中消费
U00082496,低价值_抗氧化+清爽_低活跃低频中消费
U00082655,低价值_抗氧化+清爽_低活跃低频中消费
U00082772,低价值_抗氧化+清爽_低活跃低频中消费
U00082791,低价值_抗氧化+清爽_低活跃低频中消费
U00082974,低价值_抗氧化+清爽_低活跃低频中消费
U00083037,低价值_抗氧化+清爽_低活跃低频中消费
U00083209,低价值_抗氧化+清爽_低活跃低频中消费
U00083688,低价值_抗氧化+清爽_低活跃低频中消费
U00083739,低价值_抗氧化+清爽_低活跃低频中消费
U00084280,低价值_抗氧化+清爽_低活跃低频中消费
U00084468,低价值_抗氧化+清爽_低活跃低频中消费
U00084690,低价值_抗氧化+清爽_低活跃低频中消费
