用户ID,cluster_name
U00021313,中价值_抗衰+修护_低活跃中频高消费
U00021355,中价值_抗衰+修护_低活跃中频高消费
U00021613,中价值_抗衰+修护_低活跃中频高消费
U00021680,中价值_抗衰+修护_低活跃中频高消费
U00021713,中价值_抗衰+修护_低活跃中频高消费
U00021789,中价值_抗衰+修护_低活跃中频高消费
U00021855,中价值_抗衰+修护_低活跃中频高消费
U00022011,中价值_抗衰+修护_低活跃中频高消费
U00022278,中价值_抗衰+修护_低活跃中频高消费
U00022417,中价值_抗衰+修护_低活跃中频高消费
U00022450,中价值_抗衰+修护_低活跃中频高消费
U00022495,中价值_抗衰+修护_低活跃中频高消费
U00022542,中价值_抗衰+修护_低活跃中频高消费
U00022602,中价值_抗衰+修护_低活跃中频高消费
U00022613,中价值_抗衰+修护_低活跃中频高消费
U00022624,中价值_抗衰+修护_低活跃中频高消费
U00022677,中价值_抗衰+修护_低活跃中频高消费
U00022699,中价值_抗衰+修护_低活跃中频高消费
U00022759,中价值_抗衰+修护_低活跃中频高消费
U00022852,中价值_抗衰+修护_低活跃中频高消费
U00022867,中价值_抗衰+修护_低活跃中频高消费
U00022902,中价值_抗衰+修护_低活跃中频高消费
U00022908,中价值_抗衰+修护_低活跃中频高消费
U00022951,中价值_抗衰+修护_低活跃中频高消费
U00022984,中价值_抗衰+修护_低活跃中频高消费
U00022993,中价值_抗衰+修护_低活跃中频高消费
U00023131,中价值_抗衰+修护_低活跃中频高消费
U00023191,中价值_抗衰+修护_低活跃中频高消费
U00023264,中价值_抗衰+修护_低活跃中频高消费
U00023524,中价值_抗衰+修护_低活跃中频高消费
U00023527,中价值_抗衰+修护_低活跃中频高消费
U00023532,中价值_抗衰+修护_低活跃中频高消费
U00023554,中价值_抗衰+修护_低活跃中频高消费
U00023559,中价值_抗衰+修护_低活跃中频高消费
U00023592,中价值_抗衰+修护_低活跃中频高消费
U00023648,中价值_抗衰+修护_低活跃中频高消费
U00023664,中价值_抗衰+修护_低活跃中频高消费
U00023713,中价值_抗衰+修护_低活跃中频高消费
U00023727,中价值_抗衰+修护_低活跃中频高消费
U00023737,中价值_抗衰+修护_低活跃中频高消费
U00023805,中价值_抗衰+修护_低活跃中频高消费
U00023902,中价值_抗衰+修护_低活跃中频高消费
U00023921,中价值_抗衰+修护_低活跃中频高消费
U00024254,中价值_抗衰+修护_低活跃中频高消费
U00024309,中价值_抗衰+修护_低活跃中频高消费
U00024318,中价值_抗衰+修护_低活跃中频高消费
U00024368,中价值_抗衰+修护_低活跃中频高消费
U00024384,中价值_抗衰+修护_低活跃中频高消费
U00024396,中价值_抗衰+修护_低活跃中频高消费
U00024492,中价值_抗衰+修护_低活跃中频高消费
U00024590,中价值_抗衰+修护_低活跃中频高消费
U00024681,中价值_抗衰+修护_低活跃中频高消费
U00024698,中价值_抗衰+修护_低活跃中频高消费
U00024794,中价值_抗衰+修护_低活跃中频高消费
U00024823,中价值_抗衰+修护_低活跃中频高消费
U00024845,中价值_抗衰+修护_低活跃中频高消费
U00024880,中价值_抗衰+修护_低活跃中频高消费
U00024990,中价值_抗衰+修护_低活跃中频高消费
U00025056,中价值_抗衰+修护_低活跃中频高消费
U00025201,中价值_抗衰+修护_低活跃中频高消费
U00025304,中价值_抗衰+修护_低活跃中频高消费
U00025305,中价值_抗衰+修护_低活跃中频高消费
U00025368,中价值_抗衰+修护_低活跃中频高消费
U00025434,中价值_抗衰+修护_低活跃中频高消费
U00025525,中价值_抗衰+修护_低活跃中频高消费
U00025576,中价值_抗衰+修护_低活跃中频高消费
U00025613,中价值_抗衰+修护_低活跃中频高消费
U00025640,中价值_抗衰+修护_低活跃中频高消费
U00025649,中价值_抗衰+修护_低活跃中频高消费
U00025719,中价值_抗衰+修护_低活跃中频高消费
U00025729,中价值_抗衰+修护_低活跃中频高消费
U00025794,中价值_抗衰+修护_低活跃中频高消费
U00025914,中价值_抗衰+修护_低活跃中频高消费
U00026000,中价值_抗衰+修护_低活跃中频高消费
U00026057,中价值_抗衰+修护_低活跃中频高消费
U00026066,中价值_抗衰+修护_低活跃中频高消费
U00026084,中价值_抗衰+修护_低活跃中频高消费
U00026122,中价值_抗衰+修护_低活跃中频高消费
U00026362,中价值_抗衰+修护_低活跃中频高消费
U00026373,中价值_抗衰+修护_低活跃中频高消费
U00026520,中价值_抗衰+修护_低活跃中频高消费
U00026606,中价值_抗衰+修护_低活跃中频高消费
U00026613,中价值_抗衰+修护_低活跃中频高消费
U00026656,中价值_抗衰+修护_低活跃中频高消费
U00026734,中价值_抗衰+修护_低活跃中频高消费
U00026764,中价值_抗衰+修护_低活跃中频高消费
U00026847,中价值_抗衰+修护_低活跃中频高消费
U00026911,中价值_抗衰+修护_低活跃中频高消费
U00027048,中价值_抗衰+修护_低活跃中频高消费
U00027192,中价值_抗衰+修护_低活跃中频高消费
U00027235,中价值_抗衰+修护_低活跃中频高消费
U00027240,中价值_抗衰+修护_低活跃中频高消费
U00027277,中价值_抗衰+修护_低活跃中频高消费
U00027341,中价值_抗衰+修护_低活跃中频高消费
U00027445,中价值_抗衰+修护_低活跃中频高消费
U00027501,中价值_抗衰+修护_低活跃中频高消费
U00027617,中价值_抗衰+修护_低活跃中频高消费
U00027732,中价值_抗衰+修护_低活跃中频高消费
U00027776,中价值_抗衰+修护_低活跃中频高消费
U00027873,中价值_抗衰+修护_低活跃中频高消费
U00027930,中价值_抗衰+修护_低活跃中频高消费
U00028027,中价值_抗衰+修护_低活跃中频高消费
U00028191,中价值_抗衰+修护_低活跃中频高消费
U00028209,中价值_抗衰+修护_低活跃中频高消费
U00028250,中价值_抗衰+修护_低活跃中频高消费
U00028289,中价值_抗衰+修护_低活跃中频高消费
U00028395,中价值_抗衰+修护_低活跃中频高消费
U00028516,中价值_抗衰+修护_低活跃中频高消费
U00028578,中价值_抗衰+修护_低活跃中频高消费
U00028794,中价值_抗衰+修护_低活跃中频高消费
U00028804,中价值_抗衰+修护_低活跃中频高消费
U00028842,中价值_抗衰+修护_低活跃中频高消费
U00028920,中价值_抗衰+修护_低活跃中频高消费
U00028926,中价值_抗衰+修护_低活跃中频高消费
U00029234,中价值_抗衰+修护_低活跃中频高消费
U00029324,中价值_抗衰+修护_低活跃中频高消费
U00029332,中价值_抗衰+修护_低活跃中频高消费
U00029403,中价值_抗衰+修护_低活跃中频高消费
U00029458,中价值_抗衰+修护_低活跃中频高消费
U00029529,中价值_抗衰+修护_低活跃中频高消费
U00029589,中价值_抗衰+修护_低活跃中频高消费
U00029688,中价值_抗衰+修护_低活跃中频高消费
U00029734,中价值_抗衰+修护_低活跃中频高消费
U00029892,中价值_抗衰+修护_低活跃中频高消费
U00029911,中价值_抗衰+修护_低活跃中频高消费
U00030013,中价值_抗衰+修护_低活跃中频高消费
U00030031,中价值_抗衰+修护_低活跃中频高消费
U00030070,中价值_抗衰+修护_低活跃中频高消费
U00030291,中价值_抗衰+修护_低活跃中频高消费
U00030296,中价值_抗衰+修护_低活跃中频高消费
U00030333,中价值_抗衰+修护_低活跃中频高消费
U00030442,中价值_抗衰+修护_低活跃中频高消费
U00030649,中价值_抗衰+修护_低活跃中频高消费
U00030747,中价值_抗衰+修护_低活跃中频高消费
U00030793,中价值_抗衰+修护_低活跃中频高消费
U00030997,中价值_抗衰+修护_低活跃中频高消费
U00031056,中价值_抗衰+修护_低活跃中频高消费
U00031153,中价值_抗衰+修护_低活跃中频高消费
U00031187,中价值_抗衰+修护_低活跃中频高消费
U00031209,中价值_抗衰+修护_低活跃中频高消费
U00031228,中价值_抗衰+修护_低活跃中频高消费
U00031312,中价值_抗衰+修护_低活跃中频高消费
U00031401,中价值_抗衰+修护_低活跃中频高消费
U00031572,中价值_抗衰+修护_低活跃中频高消费
U00031643,中价值_抗衰+修护_低活跃中频高消费
U00031659,中价值_抗衰+修护_低活跃中频高消费
U00031671,中价值_抗衰+修护_低活跃中频高消费
U00031813,中价值_抗衰+修护_低活跃中频高消费
U00031870,中价值_抗衰+修护_低活跃中频高消费
U00031966,中价值_抗衰+修护_低活跃中频高消费
U00031991,中价值_抗衰+修护_低活跃中频高消费
U00031998,中价值_抗衰+修护_低活跃中频高消费
U00032047,中价值_抗衰+修护_低活跃中频高消费
U00032283,中价值_抗衰+修护_低活跃中频高消费
U00032359,中价值_抗衰+修护_低活跃中频高消费
U00032389,中价值_抗衰+修护_低活跃中频高消费
U00032438,中价值_抗衰+修护_低活跃中频高消费
U00032488,中价值_抗衰+修护_低活跃中频高消费
U00032595,中价值_抗衰+修护_低活跃中频高消费
U00032614,中价值_抗衰+修护_低活跃中频高消费
U00032619,中价值_抗衰+修护_低活跃中频高消费
U00032663,中价值_抗衰+修护_低活跃中频高消费
U00032715,中价值_抗衰+修护_低活跃中频高消费
U00032728,中价值_抗衰+修护_低活跃中频高消费
U00032893,中价值_抗衰+修护_低活跃中频高消费
U00033257,中价值_抗衰+修护_低活跃中频高消费
U00033285,中价值_抗衰+修护_低活跃中频高消费
U00033310,中价值_抗衰+修护_低活跃中频高消费
U00033369,中价值_抗衰+修护_低活跃中频高消费
U00033380,中价值_抗衰+修护_低活跃中频高消费
U00033384,中价值_抗衰+修护_低活跃中频高消费
U00033447,中价值_抗衰+修护_低活跃中频高消费
U00033525,中价值_抗衰+修护_低活跃中频高消费
U00033554,中价值_抗衰+修护_低活跃中频高消费
U00033611,中价值_抗衰+修护_低活跃中频高消费
U00033647,中价值_抗衰+修护_低活跃中频高消费
U00033728,中价值_抗衰+修护_低活跃中频高消费
U00033835,中价值_抗衰+修护_低活跃中频高消费
U00033897,中价值_抗衰+修护_低活跃中频高消费
U00033993,中价值_抗衰+修护_低活跃中频高消费
U00034083,中价值_抗衰+修护_低活跃中频高消费
U00034273,中价值_抗衰+修护_低活跃中频高消费
U00034278,中价值_抗衰+修护_低活跃中频高消费
U00034346,中价值_抗衰+修护_低活跃中频高消费
U00034360,中价值_抗衰+修护_低活跃中频高消费
U00034412,中价值_抗衰+修护_低活跃中频高消费
U00034479,中价值_抗衰+修护_低活跃中频高消费
U00034517,中价值_抗衰+修护_低活跃中频高消费
U00034647,中价值_抗衰+修护_低活跃中频高消费
U00034683,中价值_抗衰+修护_低活跃中频高消费
U00034715,中价值_抗衰+修护_低活跃中频高消费
U00034789,中价值_抗衰+修护_低活跃中频高消费
U00034821,中价值_抗衰+修护_低活跃中频高消费
U00034873,中价值_抗衰+修护_低活跃中频高消费
U00034913,中价值_抗衰+修护_低活跃中频高消费
U00034953,中价值_抗衰+修护_低活跃中频高消费
U00034971,中价值_抗衰+修护_低活跃中频高消费
U00034973,中价值_抗衰+修护_低活跃中频高消费
U00035272,中价值_抗衰+修护_低活跃中频高消费
U00035439,中价值_抗衰+修护_低活跃中频高消费
U00035633,中价值_抗衰+修护_低活跃中频高消费
U00035714,中价值_抗衰+修护_低活跃中频高消费
U00035819,中价值_抗衰+修护_低活跃中频高消费
U00035902,中价值_抗衰+修护_低活跃中频高消费
U00036079,中价值_抗衰+修护_低活跃中频高消费
U00036227,中价值_抗衰+修护_低活跃中频高消费
U00036256,中价值_抗衰+修护_低活跃中频高消费
U00036282,中价值_抗衰+修护_低活跃中频高消费
U00036335,中价值_抗衰+修护_低活跃中频高消费
U00036390,中价值_抗衰+修护_低活跃中频高消费
U00036404,中价值_抗衰+修护_低活跃中频高消费
U00036410,中价值_抗衰+修护_低活跃中频高消费
U00036449,中价值_抗衰+修护_低活跃中频高消费
U00036526,中价值_抗衰+修护_低活跃中频高消费
U00036603,中价值_抗衰+修护_低活跃中频高消费
U00036612,中价值_抗衰+修护_低活跃中频高消费
U00036905,中价值_抗衰+修护_低活跃中频高消费
U00036924,中价值_抗衰+修护_低活跃中频高消费
U00036995,中价值_抗衰+修护_低活跃中频高消费
U00037038,中价值_抗衰+修护_低活跃中频高消费
U00037043,中价值_抗衰+修护_低活跃中频高消费
U00037225,中价值_抗衰+修护_低活跃中频高消费
U00037267,中价值_抗衰+修护_低活跃中频高消费
